reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,processed_text
A1A5P8OZFCNRBN,B007WTAJTO,Will,"[0, 0]","It's a little more than SanDisk's slow 16GB microSDHC, but cheaper than some other brands, and it works.Writes are a bit slow when the card fills up, but that's endemic to all SD cards, and it's not as bad as some other cards.",5,"Good, fast, cheap: Select three.",1372204800,26-06-2013,530,0,0,little sandisks slow microsdhc cheap brand workswrites bite slow card fill endemic card bad card
A226O6B428VDIA,B007WTAJTO,William A. Phillips,"[0, 0]","Bought this for one purpose -- to plug into my Asus TF700T tablet.  Worked perfectly; nice and fast (fast enough, at least) and full 64GB capacity recognized.",5,Works just fine!,1382313600,21-10-2013,413,0,0,buy one purpose plug asus tft tablet work perfectly nice fast fast enough least full capacity recognize
A2VVFARN42SWJY,B007WTAJTO,"William C. Frazier ""traveler""","[0, 0]","Using the card for videos and music, have already filled it up and it works great playing back my media!",4,worked fine in a Sumsung Galaxy S4,1379462400,18-09-2013,446,0,0,use card video music already fill work great play back medium
AYNC18AEL0UFY,B007WTAJTO,"William C. Leigh III ""Cole""","[0, 0]",amazing storage and speed! what more could u want! its almsot cheaper then buying the full sized sd card z,5,GREAT,1355270400,12-12-2012,726,0,0,amaze storage speed could want almsot cheap buy full size card
ANEJTAWCSEVMY,B007WTAJTO,"William D. Burley Jr. ""Bill""","[0, 0]",I finally have a micro SD card that I can use to transfer pictures from my computer to my photo printer.  Works flawlessly.,5,Great addition to my computer/iPhone/Photo Printer,1388620800,01-02-2014,310,0,0,finally micro card use transfer picture computer photo printer work flawlessly
AH9TPX4TW5JIO,B007WTAJTO,William D Whitaker,"[0, 0]",The micro card also comes with an adaptor to allow use as a SD card.  I used it to increase memory in a cell phone and it worked perfectly.,5,SanDisk Ultra 32 GB,1358985600,24-01-2013,683,0,0,micro card also come adaptor allow use card use increase memory cell phone work perfectly
AVX2ACLHYRAVQ,B007WTAJTO,William Eid,"[0, 0]","Fast data speeds, large capacity and worked right off the bat in my Samsung SIII. Love the fact it holds my large music and audio books library on the device.",5,Large storage capacity with fast data transfer speeds.,1384473600,15-11-2013,388,0,0,fast data speed large capacity work right bat samsung siii love fact hold large music audio book library device
A37VQZFTZHYNU8,B007WTAJTO,"William Fajardo ""home owner""","[0, 0]","Purchase this for my asus tablet, read and write times are excellent, no problems so far.  came with case and adapter.  good price.",4,works ad described,1401667200,06-02-2014,305,0,0,purchase asus tablet read write time excellent problem far come case adapter good price
A234FCHIKNTA2K,B007WTAJTO,William Garvin,"[0, 0]","Card is recognized as 59.5GB as expected.  I'm able to carry around all of my music without having to carry an iPod as well, now.  It came with a plastic case with an SD card adapter.",5,Awesome In My Galaxy S4,1370822400,06-10-2013,428,0,0,card recognize expect able carry around music without carry ipod well come plastic case card adapter
A2X7B5F8LGHUAP,B007WTAJTO,"William G. Haver ""Lawnman""","[0, 0]",I love the product!This is only a place you can review the product - not the handing! The handling sucked - the product is great!,5,Just what I expected!,1388188800,28-12-2013,345,0,0,love productthis place review product hand handle suck product great
A29DISV9GUBK8P,B007WTAJTO,William G. Mote II,"[0, 0]",I ordered this to replace an aging Class 4 card being used with N2A (Nook 2 Android) KitKat 4.4.  This card turned that into a usable Android tablet!  N2A with the Class 4 card was brutally slow but now the tablet is very useful.  Definitely worth the upgrade.,5,FAST!,1392336000,14-02-2014,297,0,0,order replace age class card use nook android kitkat card turn usable android tablet class card brutally slow tablet useful definitely worth upgrade
A2TKMA52AMCB31,B007WTAJTO,William Hall,"[0, 0]",Great price for a great card. This is a genuine fast SanDisk brand card. It has worked flawlessly in my Sony DSC-TX200V. Pictures transfer to my computer very fast with a USB 3.0 card reader.,5,Good buy,1358208000,15-01-2013,692,0,0,great price great card genuine fast sandisk brand card work flawlessly sony dsctxv picture transfer computer fast usb card reader
A3SGTVBRXUDCOY,B007WTAJTO,William Hamilton,"[0, 0]",I just plugged into my Samsung Note II and the phone recognized it without any issues. Everything worked perfectly.  I didn't have to format or mess with it in anyway.,5,Perfect for my Samsung Note II,1355356800,13-12-2012,725,0,0,plug samsung note phone recognize without issue everything work perfectly format mess anyway
A3PN1VBJ61M87I,B007WTAJTO,William,"[0, 0]","I bought this to use on my tablet (an Asus Transformer TF101) to backup some of my data before I flashed a custom ROM. Works as expected out of the box; no formatting or fiddling needed. It comes with an SD card adapter and a little plastic case for it and the adapter. Android and the recovery kernels I've used have no trouble detecting whatever the default filesystem is on it.The one thing I would note: if you have an older SD card reader on your computer, it may not be able to read HC or XC micro SD cards. You may want to check if your read supports them.I recommend this to anyone who needs a SD or micro SD card for any purpose. It's cheap, tiny, and has massive storage capacity for it's size, so long as your device supports it.",5,And suddenly my tablet has 200% more storage,1356480000,26-12-2012,712,0,0,buy use tablet asus transformer backup data flash custom rom work expect box format fiddle need come card adapter little plastic case adapter android recovery kernel use trouble detect whatever default filesystem itthe one thing would note old card reader computer may able read micro card may want check read support themi recommend anyone need micro card purpose cheap tiny massive storage capacity size long device support
A1AFW98PPLSRBB,B007WTAJTO,william,"[0, 0]",the packaging opens very easy and the micro sd card works flawlessly in my razor maxx hd and asus transformer.,5,plenty of storage on my phone,1383782400,11-07-2013,515,0,0,package open easy micro card work flawlessly razor maxx asus transformer
A2FVJY3J11WW3D,B007WTAJTO,William,"[0, 0]","the product works after several months. i have no problems with it, and its holding out well! thank you very much",5,great micro sd card!,1385942400,12-02-2013,664,0,0,product work several month problem hold well thank much
A1VS6W9XLBBNBR,B007WTAJTO,"William Hill ""zmac55""","[0, 0]",Purchased two of these as they are the best. Yes there are faster SanDisk cards but this works just fine in the Note II .,5,The Best,1389225600,01-09-2014,98,0,0,purchase two best yes fast sandisk card work fine note
A1E16YCTFXI48B,B007WTAJTO,"William J. Ames ""Jeff Ames""","[0, 0]","Man, this 128 (122gb actually) is amazing!  I had a 64gb card and been transferring my apps to the external card and ran out of memory.  With this bad boy, I can move anything I want, load it with tons of music and still have tons of space.  Highly recommended.",5,Best of the West,1400716800,22-05-2014,200,0,0,man actually amaze card transfer apps external card run memory bad boy move anything want load ton music still ton space highly recommend
A3TLZJVX40WJOV,B007WTAJTO,"William J. Campbell ""W.J.C.""","[1, 1]",I can't believe how small memory cards are getting! This fantastic little device fits into an adapter that can be read by my MAC!,5,William's Review,1387670400,22-12-2013,351,1,1,believe small memory card get fantastic little device fit adapter read mac
A7CPA5D283EL5,B007WTAJTO,William M,"[0, 0]",Have been using this non stop for 6 months without any failure or problems. It is the fastest one that I have been able to find and all of this in a tiny little microSD.,5,Huge capacity,1376438400,14-08-2013,481,0,0,use non stop month without failure problem fast one able find tiny little microsd
A3HTT05ZDTJHYP,B007WTAJTO,William Moss,"[0, 0]","What can I say . . . ? It's a SanDisk Class 10! They have been making SD, USB, and micro SD cards a long time!",5,"Also, what a great price!",1387324800,18-12-2013,355,0,0,say sandisk class make usb micro card long time
A294G33RHSEX01,B007WTAJTO,WILLIAM NANNEY,"[0, 0]","works great, i trust SanDisk for quality.  I would recommend this sd card to anyone who is looking for a large storage card for videos.",4,sd card,1367193600,29-04-2013,588,0,0,work great trust sandisk quality would recommend card anyone look large storage card video
AOCQYOWPBKKCR,B007WTAJTO,William P Kolkhorst,"[0, 0]","Works great in my Samsung Galaxy S4.  Hold a lot of data files, photos, and apps.  I may never use the full capacity of this reliable microSDXC Class 10 card.",5,Buy this card!,1395878400,27-03-2014,256,0,0,work great samsung galaxy hold lot data file photo apps may never use full capacity reliable microsdxc class card
A3NE9PMHAS76C,B007WTAJTO,William P. Miletello,"[0, 0]","All I can say is that if you need a new SD card, dodn't hesitate to buy this one.  Great deal and it works perfectly.",5,Worked Perfectly On My Galaxy S3,1375833600,08-07-2013,518,0,0,say need new card dodnt hesitate buy one great deal work perfectly
A3S58J9HNVKP32,B007WTAJTO,"William Shakespeare ""The Bard""","[0, 0]","Popped it into a Surface laptop/tablet. It worked straight way.Little card has a big memory by today's standards. But in the morrow of the future it won't bemuch space. For now, this is the maximum space for a MicroSDHC card. There ain't no card bigger than this. There ain't no 128 or 256 Gbs MicroSDHC card.Good deal. Fast arrival.What more can I write.",5,64Gbs MicroSHDC card,1378857600,09-11-2013,394,0,0,pop surface laptoptablet work straight waylittle card big memory today standard morrow future bemuch space maximum space microsdhc card card big gb microsdhc cardgood deal fast arrivalwhat write
AX8YXYU0GDY01,B007WTAJTO,William Shamblin,"[0, 0]",Fast! Reliable! Huge storage. Already own 2 for my mobile devices. Transfer speeds are awesome. No problems to date. Great buy.,5,Great buy,1385337600,25-11-2013,378,0,0,fast reliable huge storage already mobile device transfer speed awesome problem date great buy
AFDB01SFQ4B3I,B007WTAJTO,William S. Weil,"[0, 0]",I have used SanDisk memory cards in the past and never had a problem with them so it is worthwhile to buy a brand name.,5,Great stable product,1391126400,31-01-2014,311,0,0,use sandisk memory card past never problem worthwhile buy brand name
A4NYH4AZRKRWU,B007WTAJTO,William T. Whiting Jr.,"[0, 0]","I purchased this to wxpand the memory in my Asus T100 hybrid windows 8.1 laptop/tablet. It came very quickly and in the easy open package (I hate plastic bublbe packaging). When it arrived I put it in the micro sd slot on my tablet and it just worked.  I got it when it was on sale, so it was a great value too.",5,Great Micros SD card,1403481600,23-06-2014,168,0,0,purchase wxpand memory asus hybrid window laptoptablet come quickly easy open package hate plastic bublbe package arrive put micro slot tablet work get sale great value
A30G8H6RDDVOR6,B007WTAJTO,william walker,"[0, 0]",THE SANDISK ULTRS 64 GB MICROSDXC CLASS 10 UHS-1 MEMORY CARD WORK GOOD IN MY ATIV SMART 500T SAMSUNG WITH ADAPTER,4,SANDICK,1376956800,20-08-2013,475,0,0,sandisk ultrs microsdxc class uhs memory card work good ativ smart samsung adapter
A2RVLHN5VQYBUN,B007WTAJTO,William Z Butryn,"[0, 0]",This is what you need for the external storage for any of the new Smart Phones or qny other compatible device.,5,Best for the Galaxy SIII,1352851200,14-11-2012,754,0,0,need external storage new smart phone qny compatible device
A2IVNSMWWE0TR2,B007WTAJTO,"Willie Vargas ""WillieVargas""","[0, 0]",exactly what it says and cheap,5,Five Stars,1403827200,27-06-2014,164,0,0,exactly say cheap
A357XSN9G3SFDL,B007WTAJTO,Will pease,"[0, 0]",This chip is fast & solid.There really isn't too much to say about this kind of memory.  My most appealing aspect is the fact that it has a MUCH faster access speed than many other SD cards.,5,EXACTLY what you want in memory,1358640000,20-01-2013,687,0,0,chip fast solidthere really much say kind memory appeal aspect fact much fast access speed many card
A1JHQD6EKNUPU,B007WTAJTO,Wilson Tan,"[0, 0]","I am using the Fiio X5 and my current 64 GB SD card is full. My library is now bigger than 150 GB and this Sandisk 128 GB card had a price drop to $100 and with free shipping, it was a no-brainer to get it to accommodate all my music files. It worked as advertised and speed can be further improved but then I am limited by the read speed of my player X5. Overall, a good product with the big memory space which filled my needs. Recommended to buy again if there is a discounted price for this card. Else get 2 x 64 GB card, which is still cheaper than a 128 GB SD card.",5,Sufficient space for my ever growing music library,1404000000,29-06-2014,162,0,0,use fiio current card full library big sandisk card price drop free ship nobrainer get accommodate music file work advertise speed improve limit read speed player overall good product big memory space fill need recommend buy discount price card else get card still cheap card
A3MS1YV9MAUR0S,B007WTAJTO,Winafew,"[0, 0]","5 months ago I placed this in a Galaxy phone and instantly increased storage by 200 percent. Worked and still works perfectly, and I was able to move all my pics, videos, and e-books to it. freeing up internal storage for apps.  Recommended.",5,5 Months and No Problems,1391904000,02-09-2014,97,0,0,month ago place galaxy phone instantly increase storage percent work still work perfectly able move pic video ebooks free internal storage apps recommend
AFAMCQ12CVY2O,B007WTAJTO,Windy,"[0, 0]",This card works perfectly. All I had to do was format it and pop it into my galaxy s3. Now I use it to keep some movies and all of my music on my cell phone.,5,Works like a charm,1356566400,27-12-2012,711,0,0,card work perfectly format pop galaxy use keep movie music cell phone
AMMEQHH65S74L,B007WTAJTO,winter128,"[0, 0]","You won't be unhappy with a SanDisk card, they even back them with a lifetime warranty. I purchased this for a friend and she's very happy with it",5,Great price for an awesome card,1355702400,17-12-2012,721,0,0,unhappy sandisk card even back lifetime warranty purchase friend happy
A2HRHF83I3NDGT,B007WTAJTO,WiseShopper,"[0, 0]","Best microSD card. SanDisk is a brand i trust for my SD and microSD card. Over the years, they have proven to be the most reliable and least expensive memory card sollution. I also bought the 64gb and you just can't beat the price or the quality.",5,Best microSD card,1385424000,26-11-2013,377,0,0,best microsd card sandisk brand trust microsd card year prove reliable least expensive memory card sollution also buy beat price quality
A2ZXDYXR8XU01Z,B007WTAJTO,W. J. Cornelius,"[0, 0]","I purchased this card for my Motorola Photon Q 4G LTE.  This is a well spect card and is nice and fast.  Installed with no problem.  If you looking for a higher end SD card for your phone or other applications and 32 gigs is what you need, you can't go wrong here.  Highly recommended.",5,Works well and is fast,1356739200,29-12-2012,709,0,0,purchase card motorola photon lte well spect card nice fast instal problem look high end card phone application gig need wrong highly recommend
A1JXGTCBVWVJRN,B007WTAJTO,wj,"[0, 0]","High quality, high performance. Used to expand the memory on a DROID M. Inserted the card and we were good to go. Great for expanding smart phone storage and digital cameras.",5,DROID M,1370908800,06-11-2013,397,0,0,high quality high performance use expand memory droid insert card good great expand smart phone storage digital camera
ASRMQKJPGC6W2,B007WTAJTO,W J. LANE,"[0, 0]",Bought this for a Samsung tablet which  arrived busted. The tablet long gone back.Still got the Sandisk which is looking for a home in a another tablet.,5,Looking for a home,1374105600,18-07-2013,508,0,0,buy samsung tablet arrive bust tablet long go backstill get sandisk look home another tablet
ALL2U2BF58V83,B007WTAJTO,W.K. Gauger,"[0, 0]",Good value for product. I wanted 64 GB to put all my music on my phone.  Easily transferred from from hard disk to microSD via USB cable.,5,Superior product.,1390003200,18-01-2014,324,0,0,good value product want put music phone easily transfer hard disk microsd via usb cable
A8YNGICR0PP2S,B007WTAJTO,wlaciaccia,"[0, 0]","Very fast, this is the best one you can get. I use it on my asusprime and I could see the difference with the previous one.",5,Fast,1361059200,17-02-2013,659,0,0,fast best one get use asusprime could see difference previous one
ABS1TJ1OKRKPZ,B007WTAJTO,WLK,"[0, 0]",Used this card to upgrade the memory the kids Tab 2 then it was moved to the kids S3. Thanks.,5,Works great,1404172800,07-01-2014,335,0,0,use card upgrade memory kid tab move kid thank
A1KYTPUDK0RP3Y,B007WTAJTO,WMcD,"[0, 0]",What a bargain!  64GB of memory for all of your music and movies.  I bought this and the Galaxy S4 and couldn't be happier.  This much memory in an iPhone would cost an arm and leg.Comes with a SD size attachment so you can easily transfer files straight from your computer.,5,Works great with Galaxy S4,1373932800,16-07-2013,510,0,0,bargain memory music movie buy galaxy could happy much memory iphone would cost arm legcomes size attachment easily transfer file straight computer
A3OF3CP08OOWN9,B007WTAJTO,Wolf R. Pech,"[0, 0]",Bought it as addition to my tablet Samsung Note 10.1 edition 2014. IS great for storing pictures and....... Very good at a reasonable price.,4,Memory card for tablet,1399248000,05-05-2014,217,0,0,buy addition tablet samsung note edition great store picture good reasonable price
A1Y27QNN0P9HJ,B007WTAJTO,"Wolfsatz Domain ""Wolfdorf""","[0, 0]",MicroSCHC works as expected and have not had any issue whatsoever.  Excellent way to upgrade memory on your mobile device.Highly Recommended.,5,Inexpensive Memory for Samsung Galaxy Note II,1373587200,07-12-2013,366,0,0,microschc work expect issue whatsoever excellent way upgrade memory mobile devicehighly recommend
A37KZNKV93DVB6,B007WTAJTO,Woody,"[0, 0]","After extensive review / research I wanted the best 64gb available to improve/increase memory for Samsung tab 3 7.0 many cards out there but this one loaded up quickly and appears to be ready for add on apps and preserving meory storage. The price was right, delivered quickly even with holiday, loaded and was quickly loaded/compatible with Samsung tab 3 7.0. Sandisk actually has a use chart that will show shopper what card to use for their device. Very helpful",4,Sandisk Homesite recommended,1401235200,28-05-2014,194,0,0,extensive review research want best available improveincrease memory samsung tab many card one load quickly appear ready add apps preserve meory storage price right deliver quickly even holiday load quickly loadedcompatible samsung tab sandisk actually use chart show shopper card use device helpful
A3NZKRJN6BHOYX,B007WTAJTO,woody,"[0, 0]",the transfer speed is good the picture quality is good it was shipped to me well packed but not over taped up,4,I like it,1357430400,01-06-2013,555,0,0,transfer speed good picture quality good ship well pack tap
A1UHLKBYQU4FV7,B007WTAJTO,"Woody ""woodman""","[1, 1]","Purchased for my galaxie 3 phone and it fits and works. Not much else to say. ok, the price was good.Update 06/24/13It stopped working! All of a sudden my phone started alerting me that the sd chip was mounting and dismounting. Caused the battery to drain in a few hours. Everything on the card was lost. I attempted to re-format in my laptop. Card was not found by laptop.Googled the issue and found many blogs of others experiencing the same problem.I will attempt to return to Amazon.",1,It stoppd working!,1359331200,28-01-2013,679,1,1,purchase galaxie phone fit work much else say price goodupdate stop work sudden phone start alert chip mount dismount cause battery drain hour everything card lose attempt reformat laptop card find laptopgoogled issue find many blog others experience problemi attempt return amazon
A3EVGPGOFVAP09,B007WTAJTO,"WorknMan ""worknman""","[0, 0]","I bought two of these - one to go in a Galaxy Tab 8.4 and another to go in a Galaxy Note 10.1 2014. I've been using both, and haven't had a problem with either of them so far.",5,Great so far!,1395100800,18-03-2014,265,0,0,buy two one galaxy tab another galaxy note use problem either far
A259OLFU32U6WF,B007WTAJTO,W. Paul Lothary,"[2, 2]","Died within 6 months! Stopped being able to read or write :( When I went to destroy it, it crumbled easily into tiny pieces. Never again.",1,Died within 6 months,1390867200,28-01-2014,314,2,2,die within month stop able read write go destroy crumble easily tiny piece never
A2T077JYCTRL60,B007WTAJTO,"WPCS International ""Ray Barajas""","[0, 0]",Purchased this for a fellow employee.  Product came quickly and packaged in original package.  The employee using it is happy.,5,Memory Card,1357084800,01-02-2013,675,0,0,purchase fellow employee product come quickly package original package employee use happy
A1MFPAM9TTRTXN,B007WTAJTO,W. Price,"[0, 0]","Most mobile devices and tablets that are of any count state that the limit to their sd storage is 32GB...but on a few of those they can and do read sd cards that are in fact larger than this.  I would suggest anyone that thinks they need space beyond those stated limits of their device do a quick search on line for their particular MAKE and Model cellphone or tablet to see what size SD's others have been successful at using. Once you have found out and that you can in fact use such an SD...go and search online for HDD Raw Copy Tool from HDD GURU...and it will allow you to make an image of your old SD to apply to the new SD and/or even make a backup of one's SD.  Since the SD drives are different sizes when this image is applied to the larger...you will need to use a partition manager, such as MiniTool partition wizard (which is free for home use) and resize the partition of the larger drive.  This will allow you to take advantage of the whole drive space. I love the upgrade and added space...can't go wrong with this price for a class 10 SD of this size.",5,Awesome...,1377648000,28-08-2013,467,0,0,mobile device tablet count state limit storage gbbut read card fact large would suggest anyone think need space beyond state limit device quick search line particular make model cellphone tablet see size sd others successful use find fact use sdgo search online hdd raw copy tool hdd guruand allow make image old apply new andor even make backup one since drive different size image apply largeryou need use partition manager minitool partition wizard free home use resize partition large drive allow take advantage whole drive space love upgrade add spacecant wrong price class size
A29X08DG25ON03,B007WTAJTO,W. Riggens,"[0, 0]","Not much to say about this! I ordered it for my Motorola Electrify smartphone and it works perfectly, no issues at all!",5,Good little card,1388707200,01-03-2014,282,0,0,much say order motorola electrify smartphone work perfectly issue
A3CJNVTBLSE993,B007WTAJTO,wrygrass,"[0, 0]","I'm listening to music stored thereon, I read books, plays, etc. from the Gutenberg Project that are stored there.  I download podcasts from ITunes and transfer it to my tablet.  It is wonderful.  I always expect great things from SanDisk.  Would replace it if it stopped working.",5,Use this as extra storage in my tablet,1400544000,20-05-2014,202,0,0,listen music store thereon read book play etc gutenberg project store download podcast itunes transfer tablet wonderful always expect great thing sandisk would replace stop work
A39P2ERY88P4M5,B007WTAJTO,ws6wes,"[0, 0]",Got this along with SANOXY Micro USB OTG to USB 2.0 Adapter and Anker Uspeed USB 3.0 Card Reader 8-in-1. Works as described and I now have 64GB of extra space! I use this in my Transformer Infinity tablet as well for a total of 128GB of storage!,5,Works great on my HTC ONE M7,1400803200,23-05-2014,199,0,0,get along sanoxy micro usb otg usb adapter anker uspeed usb card reader work describe extra space use transformer infinity tablet well total storage
A3DVTGEG3A6RDT,B007WTAJTO,ws,"[0, 0]",Slower than expected transfer rates when used with phones and tablets...I had expected higher transfer rates given the data class,3,Lower than expected transfer rates,1401148800,27-05-2014,195,0,0,slow expect transfer rat use phone tabletsi expect high transfer rat give data class
A3TTZAPN0V0WY2,B007WTAJTO,W. Smith,"[0, 0]",Excellent price for top rated MicroSDHC Class 10 card with adapter included. SanDisk produces very reliable memory cards have never had one malfunction.,5,Very reliable at excellent price.,1404432000,07-04-2014,245,0,0,excellent price top rat microsdhc class card adapter include sandisk produce reliable memory card never one malfunction
A3EQJOH7QUF6WC,B007WTAJTO,wstout,"[0, 0]",Great little card. I have had issues with my phone chewing them up and spitting them out pretty frequently this card seems to have solved that issue for me.,5,Works well,1383177600,31-10-2013,403,0,0,great little card issue phone chew spit pretty frequently card seem solve issue
AM7ANYKNPD1LJ,B007WTAJTO,wtcdean,"[0, 0]","Good fast-access memory card. I use it in my Roku player, but it would work equally well in any device that required a micro card.",5,Good reliable storage,1400284800,17-05-2014,205,0,0,good fastaccess memory card use roku player would work equally well device require micro card
A21HP6M30Q5PAA,B007WTAJTO,W.T. HAMPTON,"[0, 0]","With the adapter I can easily use it in my camera, tablet, desktop P.C. & &#34;Smart&#34; T.V. &#34;Es muy bueno&#34; !",5,VERSATILE !,1395619200,24-03-2014,259,0,0,adapter easily use camera tablet desktop smart muy bueno
A3MLQDXQPVNB2O,B007WTAJTO,Wyoming Eagle,"[0, 0]",This is the first of these I've had.  It works as mentioned and have had not problems with it.  Satisfied.,4,Works as advertised.,1392768000,19-02-2014,292,0,0,first work mention problem satisfy
A2CBOTHF2PZW9M,B007WTAJTO,Xavier H.,"[0, 0]","I bought it for just 23 USD, it is very fast and reliable, simply the best option for a 10 class micro SD of 32GB.UPDATE:11-08-2013Don't buy it for using it on a Samsung Galaxy S3, there's seem to be an issue between the phone an this particular reference that makes that after a while the MicroSD card lost its data and get nonfunctional. I can't be repair after that, so it gets totally useless. You can tell the card is going to fail before it's too late because constantly the phone shows a notification indicating that the card was ejected and it needs to be mounted again. When this happens I strongly recommend you to backup your data and change the MicroSD card of your phone and use it in other device before it gets corrupted.",5,"Ultra fast, reliable and cheap 5/5",1355529600,15-12-2012,723,0,0,buy usd fast reliable simply best option class micro gbupdatedont buy use samsung galaxy seem issue phone particular reference make microsd card lose data get nonfunctional repair get totally useless tell card go fail late constantly phone show notification indicate card eject need mount happen strongly recommend backup data change microsd card phone use device get corrupt
A2JFRH4RUR7ZB9,B007WTAJTO,xcgfatboy,"[0, 0]","I got this for my new Microsoft Surface Pro, just in case I needed more room. It comes with a adapter if needed and works great for more storage room.",5,Small but BIG,1364601600,30-03-2013,618,0,0,get new microsoft surface pro case need room come adapter need work great storage room
A3UR2N0ATGBCU8,B007WTAJTO,X. Chen,"[0, 0]","plug in to the phone shows up sd card, but didn't give me the option to format, plug in to the laptop, same thing. Thought it was DOA. But later realized that I had to format the card from the flip down menu. Now it works Perfect. Was going to look for a Gen4 64gb ipod touch, $350 vs $55 makes no sense. Plus The Galaxy S2 T727 works just fine as a media player.",5,Works Great on my Galaxy S2 T727,1349308800,10-04-2012,972,0,0,plug phone show card give option format plug laptop thing think doa late realize format card flip menu work perfect go look gen ipod touch make sense plus galaxy work fine medium player
A3K8V7WFKJBQWG,B007WTAJTO,"xendula ""avid e-Book reader""","[0, 0]",In constant use on my Samsung Ativ 700t since January with narry a problem. I just bought my third one :),5,Constant use since January '13 - going strong,1385337600,25-11-2013,378,0,0,constant use samsung ativ since january narry problem buy third one
A2P1GTW1PO6X0V,B007WTAJTO,XIANER,"[0, 0]","I can use it to store my data~ It is good for my computer~Also , it is fast~It is a great way to store data~never lost~",5,It is a good micro SD card~,1357603200,01-08-2013,494,0,0,use store data good computeralso fastit great way store datanever lose
A1749QO20EC9IZ,B007WTAJTO,Xiaolong Zhang,"[0, 0]",Good price. Fast and useful to expand more storage for the newly bought Asus tablet. Build quality looks great. It conveniently came with two adaptors so it can be fit to other computers when copying files.,5,A very nice card to be used with tablet,1373500800,07-11-2013,396,0,0,good price fast useful expand storage newly buy asus tablet build quality look great conveniently come two adaptor fit computer copy file
A12P4PSWWXUYA0,B007WTAJTO,xplics,"[3, 5]",Buyer beware card unreadable from the get go. Luck for me amazon helped me out. There are many others on here that know how to format to Fat32 threw Window 7 and have had same issues.,1,Like others reviewed not that great of a card.,1348012800,19-09-2012,810,3,5,buyer beware card unreadable get luck amazon help many others know format fat throw window issue
A1OTC0E0KG0TYH,B007WTAJTO,Xpolicy,"[0, 0]",No problem here. I use it in my Samsung Note 10.1. It is a little slow writing to it but such are micro SD cards.,4,No Problem,1396310400,04-01-2014,338,0,0,problem use samsung note little slow write micro card
AP7ELOKYSDI7B,B007WTAJTO,Yachtwork,"[0, 0]",It worked for a GoPro so what more to say except I wonder how they can fit 64 gigs on such a small chip. Amazing.,4,It worked,1382227200,20-10-2013,414,0,0,work gopro say except wonder fit gig small chip amaze
A29VPWQZC2A62R,B007WTAJTO,"Yafis Rai ""Blaster""","[0, 0]","Got a really good deal on this humongous capacity card on Black Friday, Thanks Amazon, been waiting for the price to go down.Using this on a Galaxy S3 as FAT 32. I was unable to get this recognized in the phone as an ExFat. Anyone having problems with this in the Galaxy Lineup of phones might want to try the FAT 32 formatting.",5,Black Friday Special Buy,1354492800,12-03-2012,1001,0,0,get really good deal humongous capacity card black friday thank amazon wait price downusing galaxy fat unable get recognize phone exfat anyone problem galaxy lineup phone might want try fat format
A3TGY6ZWPMOPHE,B007WTAJTO,yali g,"[0, 0]",So far i haven't had any issues. It's working and is compatible with my phone. Quick shipping. Im satisfied with my purchase,5,16gb micro,1379289600,16-09-2013,448,0,0,far issue work compatible phone quick ship satisfy purchase
ANIETNRXG4B27,B007WTAJTO,"Yancy Smith ""-Yancy-""","[0, 0]","I ordered this card for my Samsung Note 3.  I had to properly format it for my phone which was easy.  I transferred all of my pictures and music from my old card and it works like a charm.  I picked this card as it is the max the phone allows.  This card was a very good price and I got it next day during the Christmas rush even though I used my free 2 days shipping.I would buy another if I had another device to use it in.I would buy again!As usual, SanDisk is affordable and works well!",5,Great Memory Card,1392940800,21-02-2014,290,0,0,order card samsung note properly format phone easy transfer picture music old card work like charm pick card max phone allow card good price get next day christmas rush even though use free day shippingi would buy another another device use ini would buy againas usual sandisk affordable work well
A1GRKJ0VT3HUNB,B007WTAJTO,Yankeefan,"[0, 0]",This sd card is perfect for my phone. It is the right size and especially the right price. After looking all over Amazon price for this card was almost $10 lower than everyone else's.,5,Love It,1397606400,16-04-2014,236,0,0,card perfect phone right size especially right price look amazon price card almost low everyone elses
AURSNOUY8QG32,B007WTAJTO,Yevgeniy P.,"[1, 1]",So I got this during the amazon litening deal during black friday for 17$! It is the best and fastest card money can buy. It came in very easy to open packaging. I put it into my Galaxy S3 and was good to go. Highly recommend.,5,Best Micro SD,1355443200,14-12-2012,724,1,1,get amazon litening deal black friday best fast card money buy come easy open package put galaxy good highly recommend
A85ZIIDB427XP,B007WTAJTO,"Y-Not ""John""","[0, 0]",Not much else to say - an SD card is an SD card - performance met expectations - have had good luck with Sandisk,5,Good Price,1394236800,03-08-2014,127,0,0,much else say card card performance meet expectation good luck sandisk
A2XZM6IEU8R4UH,B007WTAJTO,yo,"[0, 0]","Easy installation, immediate functionality, great way to expand my phone's photo storage capacity. I am very pleased with this purchase,",5,Great addition to my Samsung Note II phone,1396828800,04-07-2014,157,0,0,easy installation immediate functionality great way expand phone photo storage capacity please purchase
A1NHVIBDBI15V1,B007WTAJTO,Yonghing Fung,"[0, 0]",its ffast light weight.. great price nothing to say here.. just a memory carduse it for my gopro hero 3 black,5,got this for my gopro hero 3 black,1393459200,27-02-2014,284,0,0,ffast light weight great price nothing say memory carduse gopro hero black
